id,ministry,state,lga,year,line_item,allocated_ngn,actual_ngn,deviation_pct,alert_fired,alert_severity,sources_json,created_at
22461b3d-8e63-4e27-ab8f-4aff006d0eac,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, NGURU YOBE (0521027024)",14740003430,7238995161.01,-50.89,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
d4526d4f-5f73-418b-94e5-851815c365af,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, ASABA (0521027025)",17553907352,10269872976.97,-41.5,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
25b8b66e-a5c5-463d-9ef8-4f6fac90ec6e,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, BIDA (0521027026)",23040964473,7415592176.17,-67.82,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
3a9dfcc6-fcf5-415b-bf9f-43f7d03071be,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, GUSAU ZAMFARA (0521027027)",15865234682,6778759745.45,-57.27,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
f7ddb1eb-f873-4b31-b77f-e341ba8e4d04,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, KOGI (0521027031)",13789746948,6695809341.79,-51.44,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
e198b96d-9beb-4789-a114-bb22ce38c05b,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, AZARE BAUCHI (0521027032)",26804431876,7689237706.89,-71.31,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
0f455bc5-4274-4abe-8f53-760bca7e4a23,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, KEBBI STATE (0521027033)",23851370656,7242745037.63,-69.63,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
9b705886-4fdd-45ac-a390-065c67dff6b1,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, TARABA STATE (0521027034)",15040722239,7551207542.52,-49.79,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
07e9bf2e-854b-4df3-9c03-7c2a609b13f6,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, JIGAWA STATE (0521027035)",10578968208,6256361523.03,-40.86,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
6661ca84-81b1-4181-976c-a62f6d7c4c60,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, NASARAWA STATE (0521027036)",36332828307,19238744862.26,-47.05,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
83ae3e3b-d912-4bee-b15c-8762d0a4a964,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, BAYELSA STATE (0521027037)",17708503778,12518297140.78,-29.31,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
ab4a357a-f86a-4f74-9d7e-cf6ea8c09ea4,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, EBUTE METTA (0521027038)",12627496000,6757468553.83,-46.49,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
52bf0edd-a0a4-4cc7-ac25-7e2950076497,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,NATIONAL EYE CENTRE KADUNA (0521027039),5704434835,2834532482.0,-50.31,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
10cbd2b4-fbad-45e3-b4dd-50492b6ffb8e,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,NATIONAL EAR CARE CENTRE KADUNA (0521027040),9119349893,3148339885.25,-65.48,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
e6678746-c90e-4214-8400-79a63adaecc1,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,INTERCOUNTRY CENTRE FOR ORAL HEALTH JOS (0521027041),2093463694,648647647.98,-69.02,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
ff40bff1-70ad-4e36-ab16-6f5d85030d11,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,FEDERAL SCHOOL OF MEDICAL LABORATORY JOS (0521027042),7461706988,4773743057.18,-36.02,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
3fb02121-4e07-43ff-a13c-14bc1c4175ef,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,NIGERIA CENTRE FOR DISEASE CONTROL ABUJA (0521027047),7409046054,2394682559.12,-67.68,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
c86bcd09-c826-46e0-a122-bfc438ede5bc,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL NEURO-PSYCHIATRIC HOSPITAL, BUDO-EGBA, KWARA STATE (0521027048)",2766182045,641607741.48,-76.81,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
7112600a-fa36-4110-b280-728657e6572b,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, HONG, ADAMAWA STATE (0521027049)",4879230200,2163856633.57,-55.65,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
07e5c360-a1f1-4fdd-bd52-8623ca22506e,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL NUERO-PSYCHIATRIC HOSPITAL, DAWANUA, KANO STATE (0521027051)",8570566793,1448646891.63,-83.1,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
b345c5c2-8e15-44bf-829a-cee40ac00446,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"NATIONAL ORTHOPEDIC HOSPITAL, JOS. PLATEAU STATE (0521027052)",2876009767,1571575065.68,-45.36,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
6f427060-d0a4-404d-8ff2-bccf0a22570a,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"NATIONAL ORTHOPEDIC HOSPITAL, BENIN, EDO STATE (0521027053)",3296243427,1886008867.64,-42.78,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
40bd91d4-e12a-4540-b13b-b8d298ce32dd,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"NATIONAL ORTHOPEDIC HOSPITAL ,JALINGO, TARABA STATE (0521027054)",4464766415,2016269863.52,-54.84,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
da42a2c1-a784-4e1e-a5e1-d21ba56c6051,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, MUBI, ADAMAWA STATE (0521027055)",5537086033,2519041884.55,-54.51,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
a70f9de0-2062-432c-ad07-2c963cf3b487,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE, DAURA, KATSINA STATE (0521027056)",4843352091,1986838080.17,-58.98,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
2b04d12a-cde7-41a0-9299-8b45c6933d0e,Federal Ministry of Health and Social Welfare,Federal,PLACEHOLDER,2025,"FEDERAL MEDICAL CENTRE WASE, PLATEAU STATE (0521027057)",5826087686,1225136209.52,-78.97,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
